time,tavg,tmin,tmax,prcp,humid
20-05-2010,35.6,28.7,41.8,0,21
21-05-2010,34.4,25,42.6,0,20
22-05-2010,34.9,25.6,44.5,0,27
23-05-2010,36.7,30.7,44.5,0,32
24-05-2010,36.9,30.2,43.4,0,38
25-05-2010,36.3,29.6,44.6,0,32
26-05-2010,37.2,28.8,45.2,0,21
27-05-2010,37.3,30.3,43.8,0,34
28-05-2010,33.3,28.8,37.7,0,44
29-05-2010,31.9,28.1,41.2,0,53
30-05-2010,33,26.5,39.2,0,38
31-05-2010,35.1,26.1,42.5,0,23
01-06-2010,37.5,28,44.1,0,21
02-06-2010,38.6,34.2,44.1,0,22
03-06-2010,34.9,34.2,41.2,0,33
04-06-2010,34.6,27.1,39,0,44
05-06-2010,30.6,27.1,36.6,0,44
06-06-2010,32.3,25.4,38.2,0,41
07-06-2010,28.9,25.4,33,0,49
08-06-2010,25,22.1,26.9,0.5,75
09-06-2010,31,23.4,36.3,0.8,56
10-06-2010,33.1,25.4,39.8,0,37
11-06-2010,34.8,26.9,41.2,0,32
12-06-2010,35.6,28.6,42.3,0,32
13-06-2010,33.5,28.1,43,0,36
14-06-2010,33.4,26.1,39.7,0,46
15-06-2010,34.7,27.8,40.6,0,35
16-06-2010,34,29.1,39.5,0,36
17-06-2010,34.8,28.8,41,0,32
18-06-2010,35.4,28.4,42,0,29
19-06-2010,36.1,27.8,43.2,0,33
20-06-2010,38.3,29.8,44.8,0,29
21-06-2010,37.5,31.1,44.1,0,43
22-06-2010,38.7,32.6,44.3,0,34
23-06-2010,38.8,33.7,43.6,0,31
24-06-2010,33.4,33.7,41.4,0,48
25-06-2010,31.8,27.4,36.5,0,56
26-06-2010,35.2,28.6,41.6,0,45
27-06-2010,35.2,27.4,41.1,2,47
28-06-2010,33.8,28.1,40,0,46
29-06-2010,34.7,29.8,40.6,0,49
30-06-2010,36,31.6,41,0,46
01-07-2010,32.5,31.6,38.9,0,61
02-07-2010,34.3,27.7,39.4,0,59
03-07-2010,34.6,31.1,38.9,0,60
04-07-2010,28.9,25.5,38.9,16,79
05-07-2010,27.6,25.5,32,57.9,91
06-07-2010,28.9,26.8,32,2,87
07-07-2010,29.9,26.8,37.1,16,83
08-07-2010,31.6,25.2,37.1,21.1,76
09-07-2010,33.7,28.8,37.4,0.8,68
10-07-2010,34.4,30.5,38.7,0,64
11-07-2010,33,28,36,3,66
12-07-2010,29.5,28,36.6,8.9,70
13-07-2010,30.6,23.2,34.8,52.1,72
14-07-2010,33.3,28.8,36.8,0,64
15-07-2010,32.9,29.5,36.6,0,70
16-07-2010,32.6,28.5,38,0,70
17-07-2010,32.1,29.2,37.3,0,81
18-07-2010,32.7,28.8,37.8,0,76
19-07-2010,30.4,28.8,37.8,0,79
20-07-2010,27.4,25.6,34.1,14,92
21-07-2010,29.9,26,33.5,27.9,84
22-07-2010,30.3,26.4,34,0,79
23-07-2010,31.5,27.6,34.6,0,75
24-07-2010,32.1,29.3,35.6,0,74
25-07-2010,31.2,28,34.9,0,80
26-07-2010,32.9,28.7,36.4,0,70
27-07-2010,27.8,26.4,29.2,3,85
28-07-2010,30.4,26.7,35,3,80
29-07-2010,30.4,27.6,35.5,0.3,81
30-07-2010,29.3,28.1,32.1,13,88
31-07-2010,26.3,28.1,29.6,1,94
01-08-2010,28.3,25.2,32.8,63,93
02-08-2010,28.7,25.2,34,8.9,84
03-08-2010,29.8,26.8,34,0.5,83
04-08-2010,30.2,27.2,34,0.3,84
05-08-2010,29.2,27.5,30.2,4.1,89
06-08-2010,31.9,27.4,36.9,0,77
07-08-2010,31.9,28.6,35.8,0,74
08-08-2010,32.9,28.6,36.6,0,72
09-08-2010,32.9,28.4,37.6,0,71
10-08-2010,31,28.4,36.6,0,75
11-08-2010,28.9,26.3,36.6,0,84
12-08-2010,29.3,25.5,36.6,0,86
13-08-2010,30.3,25.5,35.6,0,83
14-08-2010,28,26,33.5,0,91
15-08-2010,29.3,26.6,34.4,0,87
16-08-2010,29.3,26.7,32.8,0,88
17-08-2010,30.2,27.4,34.7,0,84
18-08-2010,29.2,27.4,34.6,1,90
19-08-2010,27.3,26.4,27.8,5.1,96
20-08-2010,27.7,26.3,27.8,110,94
21-08-2010,27.6,26.8,28.4,24.9,97
22-08-2010,27.2,26.8,31.1,43.9,95
23-08-2010,28.6,25.2,33.5,7.1,89
24-08-2010,28.3,26.3,33.5,21.1,88
25-08-2010,28,25.3,31.7,8.9,90
26-08-2010,29.3,25.6,33.9,0.5,84
27-08-2010,30.5,27,34.1,0,85
28-08-2010,30.6,26.5,35.1,17,84
29-08-2010,31.3,27.4,35,0,79
30-08-2010,31.2,27.4,35.6,0,79
31-08-2010,30.5,28,34.7,0,82
01-09-2010,29.6,28,35,0,87
02-09-2010,29.4,26.5,34.4,0,87
03-09-2010,28.4,26.5,34.4,0,88
04-09-2010,28.2,25.5,34.4,0,88
05-09-2010,26.7,24.5,31.1,36.1,94
06-09-2010,28.8,25.7,33,18,89
07-09-2010,28.9,26.7,33,1,87
08-09-2010,28.2,26.7,32.2,13,91
09-09-2010,28.9,25.8,34,3,89
10-09-2010,29.4,26.7,34.5,4.1,85
11-09-2010,28.2,26.7,34.5,3,89
12-09-2010,26.4,24.8,29.8,17,97
13-09-2010,26.8,24.8,32.5,26.9,94
14-09-2010,27.9,24.6,32,21.1,88
15-09-2010,27.4,24.4,32.5,0,85
16-09-2010,28.2,25.2,32.8,0,84
17-09-2010,28.7,25.2,32.7,0,81
18-09-2010,27.8,24.1,32,0,84
19-09-2010,22.9,24.1,32,4.1,94
20-09-2010,25.8,21.8,29.8,58.9,96
21-09-2010,26.2,24.4,29.8,22.1,97
22-09-2010,25.9,24.4,29.5,30,94
23-09-2010,26,23.1,29.5,26.9,88
24-09-2010,27.8,23.2,32.4,0,83
25-09-2010,28.9,24.1,33,0,81
26-09-2010,27.7,23.2,32.6,0,78
27-09-2010,27.8,23.1,33.7,0,72
28-09-2010,28.6,21.7,34.6,0,67
29-09-2010,28.2,21.6,34.7,0,64
30-09-2010,28.1,21.6,34.3,0,67
01-10-2010,28.2,23.3,33.7,0,69
02-10-2010,28.8,23.4,34.2,0,74
03-10-2010,28.6,24.6,34.4,0,69
04-10-2010,27.4,22.3,34.4,0,67
05-10-2010,28.3,22.9,34.8,0,71
06-10-2010,28.3,23,34.1,0,72
07-10-2010,27.9,24.1,34.1,0,78
08-10-2010,27.7,23,33.3,0,71
09-10-2010,28.1,23,33.7,0,69
10-10-2010,26.5,22,34.1,0,60
11-10-2010,26.3,20.7,34.3,0,57
12-10-2010,27.8,22,34.3,0,61
13-10-2010,27.7,22.7,33.7,0,62
14-10-2010,26.9,22,33.6,0,63
15-10-2010,26.4,20.6,34.1,0,64
16-10-2010,26.4,21.8,34.8,0,67
17-10-2010,27.4,23.6,33.5,0,74
18-10-2010,27.3,23.5,32.9,0,74
19-10-2010,27.6,23.3,33.3,0,71
20-10-2010,27.2,22.4,33,0,72
21-10-2010,27.3,23,32.7,0,75
22-10-2010,24.6,23,33.5,0,70
23-10-2010,24.9,20.1,33.5,0,67
24-10-2010,22.1,18.2,30.6,0,60
25-10-2010,22.7,16.2,30.5,0,60
26-10-2010,22.9,16.5,30.6,0,59
27-10-2010,22.8,17,30.6,0,58
28-10-2010,21.8,15,30.2,0,54
29-10-2010,22.5,16,29.8,0,60
30-10-2010,22.6,16.6,30.6,0,61
31-10-2010,22.3,16.8,30.6,0,67
01-11-2010,21.8,16.2,29.2,0,67
02-11-2010,21.9,16,29.7,0,66
03-11-2010,22.4,15.7,29.8,0,63
04-11-2010,21.3,15.7,29.2,0,63
05-11-2010,21.8,15.5,29.4,0,66
06-11-2010,22.1,15.5,30.5,0,71
07-11-2010,22.3,16.4,31.1,0,69
08-11-2010,22.9,16.4,31.5,0,67
09-11-2010,23.4,16.7,30.6,0,68
10-11-2010,21.3,16,29,0,67
11-11-2010,21.6,15.4,30,0,68
12-11-2010,22.2,16.7,29.7,0,62
13-11-2010,19.6,17.6,25.2,0,71
14-11-2010,22.5,17.4,29.2,0,75
15-11-2010,21.6,17.7,29.9,0,71
16-11-2010,22,19.2,29.9,0,82
17-11-2010,20.6,18.1,26.1,0,85
18-11-2010,21.9,17.5,27.4,0,83
19-11-2010,20,17.5,27.7,0,72
20-11-2010,18.6,13.2,27.7,0,66
21-11-2010,18.4,13.3,26.2,0,60
22-11-2010,18.8,13.4,23.5,0,69
23-11-2010,18.9,14.6,23.1,0.5,77
24-11-2010,18.2,15.7,23.1,0,85
25-11-2010,19.6,15.7,21.8,2,92
26-11-2010,19,15.7,25.3,0,82
27-11-2010,16.8,15.7,26.6,0,60
28-11-2010,18.6,11.7,25.8,0,57
29-11-2010,16,9.9,25.1,0,55
30-11-2010,16,10.4,23.6,0,58
01-12-2010,15.9,10.7,24.6,0,61
02-12-2010,15.4,8.8,24.6,0,63
03-12-2010,15,8.7,24.3,0,68
04-12-2010,14.5,8.6,22.6,0,74
05-12-2010,14.5,8.2,22.6,0,72
06-12-2010,14.6,7.9,23.9,0,73
07-12-2010,14.6,7.7,23.3,0,77
08-12-2010,14.8,8,23.4,0,72
09-12-2010,14.3,8.5,22.6,0,71
10-12-2010,12.4,8.5,22.6,0,64
11-12-2010,13.9,6.2,21.3,0,61
12-12-2010,14.6,9.4,22.7,0,63
13-12-2010,14.7,6.8,25.1,0,61
14-12-2010,13.7,6.3,25.1,0,65
15-12-2010,14.5,7.7,22.9,0,66
16-12-2010,14.9,6.4,24.5,0,67
17-12-2010,14.7,7.4,25.2,0,65
18-12-2010,14.1,7,25.2,0,73
19-12-2010,13.7,8.5,21.9,0,70
20-12-2010,14.6,7.5,22.7,0,64
21-12-2010,13,6.8,21.7,0,66
22-12-2010,13.7,5.2,24.4,0,63
23-12-2010,14,6.4,23.5,0,65
24-12-2010,14.7,6.7,24,0,68
25-12-2010,12.4,6.7,19,0,85
26-12-2010,11.5,7,19,0,91
27-12-2010,11.1,6.1,21,0,79
28-12-2010,12.6,7.9,15.2,1,91
29-12-2010,15,9.8,19.2,1,87
30-12-2010,15.4,12,19.2,1,92
31-12-2010,12.1,12,17.8,2,90
01-01-2011,11.5,8.4,16.7,2,88
02-01-2011,10.8,7.8,14.6,2,85
03-01-2011,9.7,7.8,14.7,2,77
04-01-2011,8.3,3.7,14.7,2,88
05-01-2011,8.6,4.2,13,2,87
06-01-2011,8.8,5.3,14.5,2,84
07-01-2011,9.2,4.3,15.6,2,87
08-01-2011,7.6,4.3,15.6,2,91
09-01-2011,7.8,5,11,2,95
10-01-2011,9.5,4.7,15.6,2,84
11-01-2011,11.8,4.6,19.2,2,68
12-01-2011,12,3.9,21.3,2,71
13-01-2011,13.9,5.3,24.6,2,71
14-01-2011,16.4,9.3,24.3,2,72
15-01-2011,14.8,10,24.3,2,58
16-01-2011,12.7,9,21.3,2,67
17-01-2011,12.9,7.5,20.1,2,57
18-01-2011,12.8,4.4,22.7,2,54
19-01-2011,12.9,6.1,22.7,2,63
20-01-2011,13.1,6.5,21.2,2,56
21-01-2011,14.3,6.1,23.5,2,60
22-01-2011,16.3,8.6,24,2,63
23-01-2011,14.9,8.8,24,2,61
24-01-2011,13.9,8.8,22.6,2,60
25-01-2011,14.3,6,23,2,59
26-01-2011,14.3,7.2,23,2,52
27-01-2011,12.8,7,22.6,2,70
28-01-2011,13.9,6,21.7,2,61
29-01-2011,13.9,5.5,23.3,2,67
30-01-2011,15.4,9.1,22.4,0.5,69
31-01-2011,15,8.2,22.4,0,71
01-02-2011,14.7,8.1,22.1,0,71
02-02-2011,16.6,8.6,24.1,0,70
03-02-2011,17.1,9.3,26,0,71
04-02-2011,18.1,9.3,28.4,0,70
05-02-2011,18.6,11.1,29.8,0,63
06-02-2011,20.8,13.4,29.8,0,67
07-02-2011,20.4,14.6,26.2,0,69
08-02-2011,16.8,11.7,23.8,6.1,76
09-02-2011,15.8,9.3,23.8,0,62
10-02-2011,15.9,9.5,23.5,0,70
11-02-2011,16.5,9.1,24.8,0,70
12-02-2011,17,9.1,26.8,0,68
13-02-2011,20.1,13.6,28.8,0,61
14-02-2011,18.2,15.6,22.2,0,72
15-02-2011,15.9,15.6,22.2,6.1,94
16-02-2011,16.6,12.3,22.7,15,86
17-02-2011,14.7,9.8,21.3,0.3,80
18-02-2011,15,9.4,21.6,0,72
19-02-2011,16.6,10,23.8,0,68
20-02-2011,16.2,10.3,26.4,0,76
21-02-2011,15.6,9.6,26.4,0,84
22-02-2011,15.3,10.3,22.6,0,78
23-02-2011,18.1,10.1,25.6,0,73
24-02-2011,17.1,12.5,24.2,0,71
25-02-2011,17.3,11.5,25.5,2,69
26-02-2011,16.1,12.1,22.6,9.9,75
27-02-2011,17.1,10.2,24.3,0,66
28-02-2011,17.1,10.5,24.2,0,58
01-03-2011,16.5,11.3,22.3,0,67
02-03-2011,18,13.8,24.6,0,75
03-03-2011,17.3,14,20.7,2,90
04-03-2011,17.5,12.7,22.5,2,80
05-03-2011,19.4,11.9,27.2,0,75
06-03-2011,19.8,13,27.2,0,68
07-03-2011,20.9,13.8,28.2,0,54
08-03-2011,20.8,15.1,27.8,0,63
09-03-2011,20.8,15.9,27.6,0,61
10-03-2011,19.9,13.4,26.3,0,60
11-03-2011,20.4,13.3,27.4,0,60
12-03-2011,19.3,13.2,28.6,0,57
13-03-2011,21.5,13.2,29.8,0,57
14-03-2011,22.9,14.1,30.6,0,58
15-03-2011,24.1,15.8,33.1,0,62
16-03-2011,24.1,15.9,32.3,0,63
17-03-2011,25.4,17.7,33.3,0,65
18-03-2011,26.2,18.4,33.8,0,55
19-03-2011,26.5,19.3,33.8,0,52
20-03-2011,26.1,19.8,33.3,0,44
21-03-2011,23.1,17.6,29.3,0,53
22-03-2011,24.3,14.3,33.8,0,44
23-03-2011,25.4,16.6,35.2,0,44
24-03-2011,26,19.6,33.2,0,43
25-03-2011,25.4,19.1,33,0,51
26-03-2011,26.2,18.8,34.4,0,48
27-03-2011,27.4,19.1,35.6,0,46
28-03-2011,27.2,19.8,35.6,0,48
29-03-2011,27.3,22.3,35.6,0,65
30-03-2011,24.4,19.4,33,0,47
31-03-2011,26.6,19.2,33.4,0,46
01-04-2011,27,19.4,33.6,0,43
02-04-2011,26.8,21.6,34.2,0,38
03-04-2011,26.2,20,34.2,0,37
04-04-2011,24.1,16,31.8,0,31
05-04-2011,27.2,15.4,35.4,0,31
06-04-2011,24.8,16.7,35.4,0,29
07-04-2011,25.7,18.6,35,0,36
08-04-2011,26.5,18.2,33,0,35
09-04-2011,27.1,18,34.3,0,32
10-04-2011,25.6,20.1,34.3,0,41
11-04-2011,27.1,20.1,34.8,0,41
12-04-2011,26.9,22,33,0,50
13-04-2011,27.8,20.4,34.1,0,45
14-04-2011,27.9,20.5,35.6,0,37
15-04-2011,29.5,21.8,35.6,0,39
16-04-2011,28.3,21.4,36.4,0,42
17-04-2011,24.2,21.4,36.4,1,65
18-04-2011,27,19,36.4,7.1,52
19-04-2011,27.6,19.6,34.8,0,38
20-04-2011,27.6,18.6,34.9,0,36
21-04-2011,28.5,19.2,36,0,31
22-04-2011,28.1,19.6,36.5,0,29
23-04-2011,28.9,20.2,37.5,0,33
24-04-2011,30.5,21.8,38.7,0,30
25-04-2011,31.8,22.9,40.5,0,30
26-04-2011,30.2,25,40.5,0,38
27-04-2011,29.4,23.6,37.2,0,43
28-04-2011,32.4,24.9,39.4,0,37
29-04-2011,33.8,26.4,40.8,0,27
30-04-2011,33.6,26.4,41.1,0,25
01-05-2011,34.3,26.4,41.1,0,26
02-05-2011,33.4,25.5,40.3,0,27
03-05-2011,34.7,25.9,41.1,0,29
04-05-2011,33.5,28,40,0,33
05-05-2011,31.5,28,40,0,48
06-05-2011,30.8,28,39.2,0,49
07-05-2011,31,23.8,36.7,0,41
08-05-2011,32,24.7,38.8,0,36
09-05-2011,33.8,26.4,41.2,0,30
10-05-2011,34.9,26.7,42.2,0,25
11-05-2011,35.4,27.6,42.4,0,27
12-05-2011,36.2,29.6,43.1,0,25
13-05-2011,33.7,28.9,40,0,33
14-05-2011,34,28.2,41,0,31
15-05-2011,34.7,28.4,42.6,0,26
16-05-2011,34.2,27.7,41.4,0,30
17-05-2011,35.7,28.5,44.1,0,33
18-05-2011,37.2,30.7,42.3,0,42
19-05-2011,35.1,28.8,42.2,0.5,32
20-05-2011,32.2,27.1,39.1,0,51
21-05-2011,27.1,27.1,32.4,0,58
22-05-2011,25.3,20.7,33.9,19.1,73
23-05-2011,30.2,21.9,37.1,0.3,56
24-05-2011,34.2,26.3,40.7,0,42
25-05-2011,35.2,29.2,41.8,0,36
26-05-2011,31.6,27.4,40.1,0,45
27-05-2011,31,25.3,36.6,0,47
28-05-2011,33.3,26.3,38.6,0,40
29-05-2011,33.8,26.3,40.9,0,40
30-05-2011,33.5,26.3,40.6,0,46
31-05-2011,34.8,27.6,41.5,0,51
01-06-2011,30.7,27.6,36.7,0,52
02-06-2011,30.2,22.8,36.8,0,49
03-06-2011,32.1,24.5,39.4,0,41
04-06-2011,33.3,26,40.6,0,37
05-06-2011,35.1,26.3,42.2,0,34
06-06-2011,36.8,29.8,43.5,0,33
07-06-2011,35.8,29.6,43.6,0,37
08-06-2011,33.6,27.4,38.8,0,46
09-06-2011,32.5,27.4,38.8,0,48
10-06-2011,28.9,27.4,38.8,0,62
11-06-2011,33.9,27.4,38.8,0,54
12-06-2011,32,27.4,38.8,0,57
13-06-2011,34.9,27.4,38.8,0,56
14-06-2011,33.9,26.1,41.8,0,45
15-06-2011,30.5,23.7,41.8,39.1,67
16-06-2011,31.8,26.7,37,0.3,67
17-06-2011,30,26.7,37.5,0,71
18-06-2011,30.7,25.6,37.5,13,65
19-06-2011,31,24.5,38.4,11.9,67
20-06-2011,32.4,27.3,38.4,0,62
21-06-2011,33.8,29.1,38,0,61
22-06-2011,34.1,29.8,38.6,0,60
23-06-2011,34.2,30,38.7,0,61
24-06-2011,34.6,30,38.7,0,60
25-06-2011,32.5,30,36.3,0.5,66
26-06-2011,28.3,25.9,30.7,2,85
27-06-2011,29.7,27.2,34,8.9,88
28-06-2011,30.4,27.8,34.5,3,85
29-06-2011,29.4,27.6,33.4,0,85
30-06-2011,29.8,26.7,34.3,2,82
01-07-2011,31.2,26.7,35.6,0,69
02-07-2011,31,27.8,36.4,0,65
03-07-2011,32.8,28.2,38.5,0,61
04-07-2011,33.4,28,38.5,0,60
05-07-2011,31.1,28,37.7,0,67
06-07-2011,30.2,27.8,37.7,0,78
07-07-2011,31.1,27.8,36.5,0,72
08-07-2011,27.8,27.8,36.5,0,84
09-07-2011,28.9,26.6,33.3,0,83
10-07-2011,28.7,26.6,33,0,80
11-07-2011,31.4,26.7,35.9,0,76
12-07-2011,31.6,28,35.9,0,74
13-07-2011,32.4,28.2,36.4,0,71
14-07-2011,29.8,28.2,35.6,0,79
15-07-2011,28.9,26.8,32.6,0,81
16-07-2011,29.9,25.7,34.8,0,78
17-07-2011,29.5,26.2,34.8,0,77
18-07-2011,29.7,26.9,34.2,0,78
19-07-2011,31.6,27.5,36.3,0,75
20-07-2011,32.4,28.9,37.3,0,69
21-07-2011,31.2,26.3,37.3,6.1,72
22-07-2011,31.3,27.6,35.2,0,75
23-07-2011,30,27.6,35.2,0,76
24-07-2011,31.1,27.6,35,0,74
25-07-2011,30.6,27.5,35,0,75
26-07-2011,29.9,27.5,35.6,0,76
27-07-2011,29.2,27.5,35.6,0,83
28-07-2011,29.2,26.1,33.6,6.1,87
29-07-2011,30.1,26.5,34.6,4.1,79
30-07-2011,31,27.6,34.6,0,80
31-07-2011,32.8,28.3,37.2,0,71
01-08-2011,32.3,28.6,36.5,0,70
02-08-2011,33.3,28.9,38.2,0,68
03-08-2011,30.9,28.8,38.2,0,71
04-08-2011,29.4,28.8,34.7,0,86
05-08-2011,30.2,27.6,34.6,0,82
06-08-2011,29.8,26.9,34.6,0,89
07-08-2011,31.8,27.6,35.2,0,79
08-08-2011,31.3,27.8,35.3,0,75
09-08-2011,30.7,27.9,34.8,0,71
10-08-2011,28.4,27.9,32.7,2,86
11-08-2011,28.8,26.9,32.8,5.1,89
12-08-2011,27.4,25.5,32.8,70.1,93
13-08-2011,29.8,25.4,35.7,9.9,80
14-08-2011,28.2,25.6,35.7,0,78
15-08-2011,26.8,25.1,28.1,29,95
16-08-2011,26.6,25.1,28.1,5.1,95
17-08-2011,29.2,25.4,33.6,17,82
18-08-2011,30.4,25.7,34.8,0,75
19-08-2011,28.3,26.4,34.8,0,87
20-08-2011,29.6,25.7,34.3,11.9,82
21-08-2011,31.3,27,35.5,0,76
22-08-2011,31.9,27.7,35.8,0,70
23-08-2011,28.2,27.7,35.8,0,84
24-08-2011,27.7,24.6,34.5,10.9,88
25-08-2011,30,25.6,34.4,5.1,80
26-08-2011,29,25.7,34.4,10.9,86
27-08-2011,29.4,26.7,32.7,0.3,84
28-08-2011,31.1,26.1,36.1,1,73
29-08-2011,31.8,27.6,36.2,0,70
30-08-2011,31.3,28.1,36.7,0,75
31-08-2011,31.7,27.6,36.1,0,73
01-09-2011,32.2,28.7,36.7,0,73
02-09-2011,31.8,28.7,36.7,0,70
03-09-2011,29.8,24.4,36.6,17,74
04-09-2011,27.9,25.3,31.1,24.9,89
05-09-2011,27.6,25.4,32.4,14,93
06-09-2011,28.2,24.5,32.4,22.1,89
07-09-2011,28.6,26.8,32,7.1,89
08-09-2011,28.9,26.1,34.2,0,85
09-09-2011,27.3,25.1,34.2,36.1,96
10-09-2011,29.9,25.7,34.1,61,82
11-09-2011,30.4,26.6,34.6,0.5,78
12-09-2011,30.2,27.1,34.3,0,81
13-09-2011,31,27.4,35.6,0,76
14-09-2011,31.4,27.7,36.2,0,76
15-09-2011,28,25.6,36.2,0,88
16-09-2011,28.7,25.6,34.2,0,87
17-09-2011,28.9,24.5,33.5,0,82
18-09-2011,29,25.5,33.4,0,80
19-09-2011,29.3,25.4,33.6,0,79
20-09-2011,29.1,25,33.6,0,75
21-09-2011,28.9,25,33.7,0,76
22-09-2011,29.2,25.1,34.1,0,73
23-09-2011,28.9,24.8,34.1,0,70
24-09-2011,28.7,23.4,34.3,0,63
25-09-2011,29.1,24.2,34.7,0,67
26-09-2011,29.3,24.7,34.7,0,67
27-09-2011,28.8,24.3,34.1,0,68
28-09-2011,28.6,24.5,33.9,0,66
29-09-2011,28.5,24.2,34.7,0,62
30-09-2011,28.5,22.7,34.7,0,58
01-10-2011,28.3,23.4,34.7,0,62
02-10-2011,28.3,23,34.8,0,59
03-10-2011,28.5,23.7,34.5,0,59
04-10-2011,28.4,24,34.5,0,59
05-10-2011,28.3,23.4,34.5,0,59
06-10-2011,27.9,23.3,34.4,0,63
07-10-2011,27.9,23,34.7,0,62
08-10-2011,28.2,23.3,34.7,0,62
09-10-2011,27.4,23.3,34.1,0,65
10-10-2011,27.1,21.8,33.6,0,63
11-10-2011,27.3,22,34,0,65
12-10-2011,27.4,22.7,34,0,58
13-10-2011,27.2,21.2,34.6,0,56
14-10-2011,27.9,21.2,35.1,0,49
15-10-2011,26.4,21.2,35.1,0,50
16-10-2011,25.6,19,34.5,0,47
17-10-2011,24.8,18.4,34.4,0,49
18-10-2011,25,18.4,32.6,0,50
19-10-2011,24.7,18.6,33,0,52
20-10-2011,25,17.6,33.6,0,55
21-10-2011,24.7,19,33.6,0,62
22-10-2011,24.6,18.5,32.8,0,61
23-10-2011,24.9,18.4,33.5,0,56
24-10-2011,24.9,19,33.5,0,57
25-10-2011,23.5,17.6,32.8,0,55
26-10-2011,22.9,17.5,31.2,0,54
27-10-2011,22.4,16.7,30,0,49
28-10-2011,21.9,16,30,0,48
29-10-2011,22,15.2,30.2,0,54
30-10-2011,22.4,15.3,30.6,0,53
31-10-2011,21.8,15.9,31.6,0,55
01-11-2011,22.5,15.4,32.6,0,52
02-11-2011,22.7,15.6,32.6,0,47
03-11-2011,22.7,15.9,32.4,0,48
04-11-2011,22.6,15.4,32.4,0,57
05-11-2011,22.7,17.1,32.2,0,65
06-11-2011,22.3,17.4,30,0,61
07-11-2011,21.3,15.1,29.9,0,56
08-11-2011,21.4,14.2,30.7,0,55
09-11-2011,23.5,15.2,30.7,0,54
10-11-2011,24.1,18.3,30.8,0,59
11-11-2011,23.4,18.5,29.4,0,64
12-11-2011,21.9,18.5,29.6,0,59
13-11-2011,21.1,14.5,30.4,0,55
14-11-2011,21.1,14.2,30.4,0,58
15-11-2011,21.1,14.3,29.6,0,58
16-11-2011,21.6,15.6,29.6,0,60
17-11-2011,21.1,15.4,29.4,0,59
18-11-2011,21.6,15.4,30,0,56
19-11-2011,20.3,15.1,27.5,0,75
20-11-2011,19.8,14.6,27.7,0,78
21-11-2011,20.7,14.8,27.8,0,79
22-11-2011,19.4,14.8,28,0,77
23-11-2011,19.9,15,27.9,0,74
24-11-2011,18.4,13.5,28,0,70
25-11-2011,19,12.7,28,0,70
26-11-2011,18.6,12.4,27.4,0,64
27-11-2011,18,12.7,27.4,0,67
28-11-2011,17.7,11.8,25.4,0,64
29-11-2011,18.1,12.7,25.7,0,66
30-11-2011,17.8,11.5,26,0,56
01-12-2011,17.4,10.1,26.5,0,61
02-12-2011,19.1,12.6,27.6,0,70
03-12-2011,19.1,14.2,27.6,0,69
04-12-2011,18,12,27.6,0,60
05-12-2011,18.6,10.5,29.5,0,61
06-12-2011,20.2,12.7,28.7,0,65
07-12-2011,19.6,14.5,27.4,0,74
08-12-2011,21.2,14.4,29.2,0,69
09-12-2011,18.6,16.4,29.2,0.5,83
10-12-2011,17.3,16.4,23.4,0,74
11-12-2011,15,9.7,23.2,0,53
12-12-2011,14.4,7.1,24.6,0,50
13-12-2011,13.7,6.9,23.1,0,63
14-12-2011,13.3,6.4,22.4,0,59
15-12-2011,12.7,5.9,22.4,0,60
16-12-2011,12.3,4.7,22.2,0,62
17-12-2011,12.2,5,21.8,0,62
18-12-2011,12.4,5,23,0,67
19-12-2011,11.6,5,23,0,80
20-12-2011,12.2,4.8,20.4,0,76
21-12-2011,13,6.8,23,0,71
22-12-2011,12.6,6,23,0,69
23-12-2011,10.7,6,21.7,0,71
24-12-2011,10.4,3.3,20,0,61
25-12-2011,10.3,2.9,20.3,0,65
26-12-2011,10.6,3.4,20.8,0,65
27-12-2011,11.2,4.1,20.8,0,74
28-12-2011,13,5.2,23.9,0,75
29-12-2011,13.3,6.8,22.3,0,83
30-12-2011,12.6,6.6,21.1,0,92
31-12-2011,14.8,6.8,23.3,0,82
01-01-2012,16.4,11.3,19.5,0,85
02-01-2012,14.6,11.3,19.7,0.5,93
03-01-2012,13.4,7.9,20.6,0,78
04-01-2012,14.7,8,21.8,0,76
05-01-2012,14.4,11.2,19.3,0,90
06-01-2012,14.5,12.4,19.3,0.8,93
07-01-2012,14.6,12.5,17.7,7.9,94
08-01-2012,13,12.5,18,0,85
09-01-2012,11.3,12.5,17.6,0,78
10-01-2012,10.1,4.5,17.9,0,73
11-01-2012,10.7,4.6,18.5,0,74
12-01-2012,11.4,5.3,18.7,0,67
13-01-2012,12.5,5.5,19.8,0,65
14-01-2012,14.5,6.7,22.6,0,60
15-01-2012,17.1,9.5,25.6,0,60
16-01-2012,15.7,9.5,25.6,4.1,81
17-01-2012,10.8,9.5,20.3,0.5,95
18-01-2012,9.6,5.6,15.5,0,84
19-01-2012,10.6,4.8,17.7,0,84
20-01-2012,9.2,4.5,17.7,0,91
21-01-2012,10.9,5.4,18.4,0,70
22-01-2012,11.3,5.4,18.4,0,68
23-01-2012,13,5.6,22.7,0,71
24-01-2012,14.2,7.5,21.6,0,64
25-01-2012,14.6,9,21.1,0,56
26-01-2012,14.9,9.3,21.1,0,58
27-01-2012,11.6,9.3,21,0,49
28-01-2012,12.3,5.1,21.7,0,61
